10315,0
10316,1
10317,1
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,0
10326,0
10327,0
10328,0
10329,0
10330,0
10331,0
10332,0
10333,0
10334,0
10335,0
10336,0
10337,0
10338,0
10339,0
10340,0
10341,0
10342,0
10343,0
10344,0
10345,0
10346,1
10347,0
10348,0
10349,0
10350,0
10351,0
10352,1
10353,0
10354,1
10355,0
10356,0
10357,0
10358,0
10359,0
10360,0
10361,0
10362,1
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10370,0
10371,0
10372,0
10373,0
10374,0
10375,1
10376,1
10377,0
10378,0
10379,0
10380,1
10381,1
10382,0
10383,0
10384,0
10385,0
10386,1
10387,0
10388,1
10389,0
10390,0
10391,0
10392,0
10393,1
10394,0
10395,1
10396,1
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0
10404,0
10405,0
10406,0
10407,0
10408,0
10409,0
10410,0
10411,0
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,1
10420,0
10421,1
10422,0
10423,0
10424,0
10425,0
10426,0
10427,0
10428,0
10429,0
10430,0
10431,0
10432,1
10433,0
10434,0
10435,0
10436,0
10437,0
10438,0
10439,0
10440,0
10441,0
10442,0
10443,0
10444,1
10445,0
10446,0
10447,0
10448,0
10449,0
10450,1
10451,0
10452,0
10453,0
10454,0
10455,1
10456,0
10457,1
10458,0
10459,0
10460,0
10461,0
10462,1
10463,0
10464,0
10465,0
10466,0
10467,0
10468,1
10469,1
10470,0
10471,1
10472,1
10473,1
10474,1
10475,0
10476,0
10477,0
10478,0
10479,0
10480,0
10481,1
10482,0
10483,0
10484,1
10485,0
10486,0
10487,0
10488,0
10489,0
10490,1
10491,0
10492,0
10493,0
10494,1
10495,0
10496,0
10497,0
10498,0
10499,0
10500,0
10501,0
10502,0
10503,1
10504,1
10505,1
10506,0
10507,0
10508,0
10509,0
10510,1
10511,0
10512,0
10513,1
10514,1
10515,0
10516,0
10517,1
10518,0
10519,0
10520,0
10521,0
10522,0
10523,0
10524,0
10525,0
10526,0
10527,1
10528,0
10529,0
10530,1
10531,0
10532,0
10533,0
10534,0
10535,0
10536,1
10537,0
10538,0
10539,0
10540,0
10541,1
10542,0
10543,1
10544,1
10545,0
10546,0
10547,1
10548,0
10549,0
10550,1
10551,0
10552,0
10553,1
10554,0
10555,0
10556,0
10557,1
10558,0
10559,1
10560,1
10561,0
10562,0
10563,1
10564,0
10565,0
10566,0
10567,0
10568,0
10569,0
10570,0
10571,1
10572,0
10573,0
10574,1
10575,0
10576,0
10577,1
10578,0
10579,0
10580,1
10581,0
10582,0
10583,0
10584,1
10585,1
10586,0
10587,1
10588,0
10589,0
10590,0
10591,0
10592,0
10593,0
10594,0
10595,0
10596,1
10597,0
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,1
10610,1
10611,0
10612,0
10613,0
10614,0
10615,1
10616,0
10617,0
10618,0
10619,0
10620,0
10621,0
10622,0
10623,0
10624,0
10625,1
10626,0
10627,1
10628,1
10629,0
10630,0
10631,0
10632,1
10633,1
10634,0
10635,1
10636,1
10637,0
10638,0
10639,1
10640,0
10641,1
10642,0
10643,0
10644,0
10645,1
10646,0
10647,0
10648,0
10649,0
10650,0
10651,1
10652,1
10653,1
10654,0
10655,0
10656,0
10657,1
10658,0
10659,0
10660,0
10661,0
10662,0
10663,1
10664,0
10665,0
10666,0
10667,0
10668,0
10669,0
10670,0
10671,1
10672,0
10673,1
10674,0
10675,1
10676,1
10677,0
10678,0
10679,0
10680,0
10681,1
10682,0
10683,0
10684,0
10685,0
10686,0
10687,0
10688,0
10689,1
10690,0
10691,0
10692,0
10693,0
10694,0
10695,0
10696,0
10697,0
10698,0
10699,0
10700,0
10701,0
10702,0
10703,0
10704,0
10705,0
10706,0
10707,0
10708,1
10709,0
10710,0
10711,0
10712,1
10713,0
10714,0
10715,0
10716,0
10717,0
10718,1
10719,1
10720,0
10721,0
10722,1
10723,0
10724,1
10725,0
10726,0
10727,0
10728,0
10729,0
10730,0
10731,1
10732,0
10733,1
10734,0
10735,0
10736,0
10737,0
10738,0
10739,0
10740,0
10741,1
10742,0
10743,1
10744,0
10745,0
10746,0
10747,1
10748,0
10749,0
10750,1
10751,1
10752,0
10753,0
10754,0
10755,0
10756,0
10757,0
10758,1
10759,0
10760,0
10761,0
10762,0
10763,0
10764,1
10765,0
10766,0
10767,1
10768,0
10769,1
10770,0
10771,1
10772,1
10773,1
10774,0
10775,1
10776,0
10777,0
10778,0
10779,1
10780,0
10781,1
10782,0
10783,0
10784,0
10785,0
10786,0
10787,0
10788,0
10789,0
10790,0
10791,0
10792,0
10793,0
10794,0
10795,0
10796,0
10797,0
10798,0
10799,0
10800,0
10801,1
10802,0
10803,0
10804,0
10805,0
10806,0
10807,0
10808,1
10809,1
10810,1
10811,0
10812,1
10813,0
10814,1
10815,0
10816,0
10817,0
10818,1
10819,1
10820,0
10821,0
10822,0
10823,0
10824,1
10825,0
10826,0
10827,0
10828,0
10829,0
10830,1
10831,0
10832,1
10833,0
10834,0
10835,0
10836,0
10837,0
10838,0
10839,0
10840,0
10841,1
10842,0
10843,0
10844,0
10845,0
10846,1
10847,0
10848,0
10849,0
10850,0
10851,0
10852,0
10853,1
10854,1
10855,0
10856,0
10857,0
10858,0
10859,0
10860,0
10861,1
10862,0
10863,0
10864,0
10865,0
10866,0
10867,0
10868,0
10869,0
10870,0
10871,0
10872,0
10873,0
10874,0
10875,0
10876,0
10877,0
10878,0
10879,0
10880,0
10881,0
10882,1
10883,0
10884,1
10885,0
10886,0
10887,0
10888,0
10889,1
10890,0
10891,0
10892,0
10893,0
10894,0
10895,0
10896,1
10897,0
10898,0
10899,0
10900,0
10901,0
10902,0
10903,0
10904,0
10905,0
10906,0
10907,0
10908,0
10909,0
10910,1
10911,0
10912,0
10913,0
10914,0
10915,0
10916,1
10917,0
10918,0
10919,0
10920,0
10921,1
10922,0
10923,0
10924,1
10925,0
10926,1
10927,0
10928,1
10929,0
10930,0
10931,0
10932,0
10933,1
10934,0
10935,0
10936,0
10937,1
10938,1
10939,0
10940,1
10941,0
10942,0
10943,0
10944,0
10945,1
10946,1
10947,0
10948,0
10949,0
10950,0
10951,0
10952,0
10953,0
10954,1
10955,0
10956,0
10957,0
10958,0
10959,0
10960,0
10961,0
10962,0
10963,1
10964,1
10965,1
10966,1
10967,0
10968,1
10969,0
10970,0
10971,0
10972,0
10973,0
10974,0
10975,0
10976,0
10977,0
10978,0
10979,0
10980,1
10981,1
10982,0
10983,1
10984,0
10985,1
10986,0
10987,0
10988,0
10989,0
10990,1
10991,0
10992,1
10993,0
10994,0
10995,0
10996,0
10997,0
10998,0
10999,0
11000,0
11001,1
11002,0
11003,1
11004,0
11005,0
11006,0
11007,0
11008,0
11009,1
11010,0
11011,0
11012,0
11013,0
11014,0
11015,0
11016,0
11017,0
11018,0
11019,0
11020,0
11021,0
11022,0
11023,1
11024,0
11025,0
11026,0
11027,1
11028,0
11029,0
11030,0
11031,0
11032,0
11033,0
11034,0
11035,0
11036,0
11037,1
11038,0
11039,1
11040,0
11041,0
11042,0
11043,0
11044,0
11045,0
11046,0
11047,0
11048,0
11049,1
11050,0
11051,0
11052,1
11053,0
11054,0
11055,1
11056,0
11057,1
11058,0
11059,0
11060,0
11061,0
11062,1
11063,0
11064,1
11065,0
11066,1
11067,0
11068,0
11069,0
11070,0
11071,0
11072,0
11073,0
11074,1
11075,0
11076,0
11077,0
11078,0
11079,1
11080,0
11081,0
11082,0
11083,0
11084,0
11085,1
11086,0
11087,0
11088,0
11089,0
11090,0
11091,1
11092,1
11093,1
11094,0
11095,0
11096,0
11097,0
11098,0
11099,0
11100,0
11101,1
11102,0
11103,0
11104,0
11105,0
11106,0
11107,0
11108,1
11109,0
11110,0
11111,0
11112,0
11113,0
11114,0
11115,0
11116,0
11117,0
11118,0
11119,0
11120,0
11121,0
11122,0
11123,1
11124,0
11125,0
11126,0
11127,0
11128,0
11129,0
11130,0
11131,0
11132,0
11133,1
11134,0
11135,0
11136,0
11137,0
11138,0
11139,0
11140,0
11141,0
11142,0
11143,0
11144,0
11145,1
11146,0
11147,0
11148,0
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,0
11156,0
11157,0
11158,0
11159,0
11160,0
11161,0
11162,1
11163,1
11164,1
11165,0
11166,0
11167,0
11168,0
11169,0
11170,0
11171,0
11172,0
11173,0
11174,0
11175,0
11176,0
11177,0
11178,0
11179,1
11180,1
11181,0
11182,0
11183,1
11184,0
11185,0
11186,0
11187,0
11188,0
11189,1
11190,0
11191,0
11192,1
11193,1
11194,1
11195,0
11196,0
11197,0
11198,1
11199,0
11200,0
11201,0
11202,0
11203,0
11204,1
11205,0
11206,0
11207,0
11208,0
11209,0
11210,0
11211,0
11212,1
11213,1
11214,1
11215,0
11216,0
11217,0
11218,1
11219,0
11220,0
11221,1
11222,1
11223,0
11224,0
11225,1
11226,0
11227,1
11228,0
11229,1
11230,0
11231,1
11232,0
11233,0
11234,0
11235,0
11236,0
11237,0
11238,1
11239,1
11240,0
11241,0
11242,0
11243,0
11244,1
11245,0
11246,0
11247,0
11248,0
11249,1
11250,0
11251,0
11252,0
11253,0
11254,0
11255,1
11256,1
11257,0
11258,1
11259,0
11260,1
11261,1
11262,1
11263,1
11264,0
11265,0
11266,0
11267,0
11268,0
11269,0
11270,0
11271,0
11272,1
11273,0
11274,0
11275,0
11276,0
11277,0
11278,0
11279,0
11280,1
11281,0
11282,0
11283,0
11284,0
11285,0
11286,0
11287,1
11288,0
11289,0
11290,0
11291,1
11292,0
11293,0
11294,0
11295,0
11296,0
11297,0
11298,0
11299,0
11300,0
11301,0
11302,1
11303,0
11304,0
11305,0
11306,0
11307,0
11308,0
11309,1
11310,0
11311,1
11312,0
11313,0
11314,0
11315,0
11316,0
11317,0
11318,0
11319,0
11320,0
11321,0
11322,0
11323,0
11324,1
11325,0
11326,0
11327,0
11328,0
11329,1
11330,0
11331,0
11332,0
11333,0
11334,1
11335,0
11336,1
11337,0
11338,0
11339,0
11340,0
11341,0
11342,0
11343,0
11344,0
11345,0
11346,0
11347,0
11348,0
11349,1
11350,0
11351,0
11352,0
11353,0
11354,0
11355,1
11356,0
11357,0
11358,1
11359,0
11360,1
11361,0
11362,1
11363,1
11364,0
11365,0
11366,0
11367,0
11368,0
11369,1
11370,0
11371,1
11372,0
11373,1
11374,0
11375,0
11376,1
11377,0
11378,1
11379,0
11380,0
11381,1
11382,0
11383,0
11384,0
11385,1
11386,1
11387,0
11388,0
11389,0
11390,0
11391,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,1
11399,0
11400,0
11401,1
11402,0
11403,0
11404,0
11405,0
11406,0
11407,1
11408,0
11409,0
11410,0
11411,0
11412,0
11413,0
11414,1
11415,1
11416,0
11417,0
11418,0
11419,1
11420,0
11421,0
11422,0
11423,0
11424,0
11425,1
11426,0
11427,1
11428,0
11429,0
11430,0
11431,1
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,1
11442,1
11443,0
11444,0
11445,0
11446,0
11447,1
11448,1
11449,0
11450,1
11451,1
11452,0
11453,0
11454,0
11455,0
11456,0
11457,0
11458,0
11459,0
11460,0
11461,0
11462,0
11463,0
11464,1
11465,1
11466,0
11467,0
11468,0
11469,0
11470,0
11471,1
11472,0
11473,0
11474,0
11475,0
11476,0
11477,0
11478,0
11479,1
11480,0
11481,0
11482,0
11483,1
11484,0
11485,0
11486,0
11487,0
11488,0
11489,0
11490,0
11491,0
11492,0
11493,0
11494,1
11495,0
11496,0
11497,0
11498,0
11499,0
11500,0
11501,0
11502,1
11503,0
11504,0
11505,0
11506,0
11507,0
11508,1
11509,0
11510,0
11511,0
11512,0
11513,0
11514,1
11515,0
11516,1
11517,0
11518,0
11519,0
11520,0
11521,0
11522,0
11523,1
11524,0
11525,0
11526,0
11527,1
11528,0
11529,0
11530,0
11531,0
11532,1
11533,0
11534,0
11535,1
11536,0
11537,0
11538,0
11539,0
11540,0
11541,0
11542,1
11543,1
11544,0
11545,0
11546,0
11547,1
11548,0
11549,0
11550,1
11551,0
11552,0
11553,1
11554,0
11555,0
11556,0
11557,0
11558,1
11559,0
11560,1
11561,0
11562,0
11563,0
11564,1
11565,0
11566,0
11567,0
11568,0
11569,1
11570,1
11571,0
11572,0
11573,0
11574,0
11575,1
11576,1
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,0
11584,1
11585,1
11586,0
11587,0
11588,1
11589,0
11590,0
11591,0
11592,0
11593,1
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,1
11602,0
11603,0
11604,0
11605,0
11606,0
11607,0
11608,0
11609,0
11610,0
11611,0
11612,0
11613,0
11614,0
11615,0
11616,0
11617,0
11618,0
11619,0
11620,1
11621,0
11622,1
11623,1
11624,1
11625,0
11626,0
11627,0
11628,0
11629,0
11630,0
11631,0
11632,0
11633,0
11634,1
11635,0
11636,0
11637,0
11638,0
11639,1
11640,1
11641,0
11642,0
11643,0
11644,1
11645,0
11646,1
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,0
11656,0
11657,0
11658,0
11659,1
11660,1
11661,1
11662,1
11663,0
11664,0
11665,0
11666,1
11667,0
11668,0
11669,0
11670,1
11671,1
11672,0
11673,0
11674,0
11675,0
11676,0
11677,0
11678,0
11679,1
11680,0
11681,0
11682,0
11683,0
11684,0
11685,0
11686,0
11687,0
11688,0
11689,1
11690,1
11691,0
11692,1
11693,1
11694,0
11695,0
11696,0
11697,0
11698,0
11699,1
11700,0
11701,0
11702,0
11703,1
11704,0
11705,0
11706,0
11707,0
11708,0
11709,0
11710,0
11711,1
11712,0
11713,0
11714,0
11715,0
11716,0
11717,0
11718,0
11719,0
11720,0
11721,0
11722,0
11723,1
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,1
11731,0
11732,0
11733,0
11734,0
11735,1
11736,0
11737,0
11738,1
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,1
11746,0
11747,0
11748,0
11749,0
11750,1
11751,0
11752,0
11753,0
11754,0
11755,0
11756,0
11757,1
11758,0
11759,0
11760,0
11761,1
11762,0
11763,0
11764,0
11765,0
11766,0
11767,0
11768,0
11769,0
11770,1
11771,0
11772,1
11773,0
11774,0
11775,0
11776,0
11777,0
11778,0
11779,0
11780,0
11781,0
11782,0
11783,0
11784,0
11785,0
11786,0
11787,0
11788,0
11789,1
11790,0
11791,0
11792,0
11793,0
11794,0
11795,0
11796,0
11797,0
11798,1
11799,0
11800,0
11801,0
11802,0
11803,1
11804,0
11805,1
11806,0
11807,0
11808,1
11809,0
11810,0
11811,0
11812,0
11813,0
11814,1
11815,1
11816,0
11817,0
11818,1
11819,0
11820,1
11821,1
11822,0
11823,0
11824,0
11825,0
11826,0
11827,1
11828,0
11829,1
11830,0
11831,0
11832,0
11833,0
11834,0
11835,1
11836,1
11837,0
11838,0
11839,0
11840,0
11841,1
11842,0
11843,0
11844,0
11845,0
11846,1
11847,0
11848,1
11849,1
11850,1
11851,0
11852,0
11853,0
11854,0
11855,0
11856,0
11857,0
11858,0
11859,0
11860,0
11861,1
11862,0
11863,0
11864,0
11865,1
11866,0
11867,1
11868,0
11869,0
11870,1
11871,0
11872,0
11873,1
11874,0
11875,1
11876,0
11877,0
11878,1
11879,0
11880,0
11881,0
11882,0
11883,0
11884,0
11885,0
11886,0
11887,0
11888,0
11889,1
11890,0
11891,1
11892,0
11893,0
11894,0
11895,0
11896,0
11897,0
11898,0
11899,0
11900,0
11901,0
11902,0
11903,0
11904,0
11905,1
11906,1
11907,0
11908,0
11909,0
11910,0
11911,0
11912,1
11913,1
11914,1
11915,0
11916,1
11917,1
11918,0
11919,0
11920,0
11921,1
11922,0
11923,0
11924,0
11925,0
11926,1
11927,0
11928,0
11929,0
11930,0
11931,0
11932,1
11933,0
11934,0
11935,0
11936,1
11937,0
11938,1
11939,0
11940,0
11941,1
11942,0
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,1
11950,0
11951,0
11952,1
11953,1
11954,0
11955,0
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,1
11965,0
11966,0
11967,0
11968,0
11969,0
11970,0
11971,0
11972,1
11973,1
11974,0
11975,0
11976,0
11977,0
11978,1
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,1
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,0
11995,0
11996,0
11997,0
11998,0
11999,0
12000,1
12001,0
12002,0
12003,0
12004,0
12005,0
12006,0
12007,1
12008,0
12009,0
12010,0
12011,1
12012,0
12013,1
12014,0
12015,0
12016,1
12017,1
12018,0
12019,0
12020,0
12021,1
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,1
12032,0
12033,1
12034,1
12035,0
12036,1
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,1
12044,0
12045,1
12046,0
12047,1
12048,1
12049,0
12050,0
12051,0
12052,0
12053,0
12054,0
12055,0
12056,1
12057,0
12058,0
12059,0
12060,1
12061,0
12062,0
12063,0
12064,0
12065,0
12066,1
12067,0
12068,0
12069,0
12070,1
12071,0
12072,0
12073,1
12074,0
12075,0
12076,0
12077,0
12078,1
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,1
12086,0
12087,0
12088,0
12089,1
12090,0
12091,0
12092,1
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,0
12102,1
12103,1
12104,0
12105,0
12106,0
12107,1
12108,0
12109,0
12110,0
12111,1
12112,0
12113,0
12114,1
12115,1
12116,0
12117,1
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,1
12129,0
12130,1
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,1
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,1
12149,0
12150,1
12151,0
12152,0
12153,0
12154,1
12155,1
12156,0
12157,0
12158,1
12159,0
12160,0
12161,0
12162,1
12163,0
12164,0
12165,0
12166,1
12167,0
12168,0
12169,1
12170,0
12171,0
12172,1
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,1
12188,1
12189,0
12190,0
12191,1
12192,0
12193,0
12194,0
12195,0
12196,0
12197,1
12198,0
12199,1
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,1
12208,0
12209,1
12210,0
12211,1
12212,0
12213,1
12214,0
12215,0
12216,0
12217,0
12218,1
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,1
12226,0
12227,1
12228,0
12229,1
12230,0
12231,0
12232,0
12233,1
12234,1
12235,0
12236,0
12237,0
12238,1
12239,0
12240,1
12241,1
12242,0
12243,0
12244,0
12245,1
12246,0
12247,0
12248,0
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,0
12256,0
12257,0
12258,1
12259,0
12260,1
12261,0
12262,1
12263,0
12264,1
12265,0
12266,0
12267,0
12268,0
12269,0
12270,1
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,0
12280,1
12281,0
12282,0
12283,0
12284,1
12285,1
12286,0
12287,0
12288,0
12289,1
12290,0
12291,0
12292,0
12293,0
12294,1
12295,0
12296,1
12297,0
12298,0
12299,0
12300,1
12301,0
12302,0
12303,1
12304,1
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,1
12316,0
12317,0
12318,0
12319,0
12320,1
12321,0
12322,0
12323,0
12324,0
12325,1
12326,0
12327,1
12328,0
12329,1
12330,0
12331,0
12332,1
12333,0
12334,0
12335,0
12336,1
12337,0
12338,0
12339,1
12340,0
12341,1
12342,0
12343,1
12344,0
12345,0
12346,0
12347,0
12348,1
12349,1
12350,0
12351,0
12352,1
12353,0
12354,0
12355,0
12356,0
12357,0
12358,0
12359,0
12360,0
12361,0
12362,0
12363,0
12364,0
12365,0
12366,0
12367,1
12368,0
12369,0
12370,0
12371,1
12372,0
12373,1
12374,1
12375,1
12376,0
12377,0
12378,0
12379,1
12380,0
12381,1
12382,1
12383,0
12384,1
12385,0
12386,1
12387,0
12388,0
12389,0
12390,0
12391,1
12392,1
12393,1
12394,0
12395,0
12396,1
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,0
12406,0
12407,0
12408,0
12409,0
12410,0
12411,0
12412,0
12413,1
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,0
12425,0
12426,1
12427,1
12428,0
12429,0
12430,1
12431,0
12432,1
12433,0
12434,1
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,1
12446,0
12447,0
12448,0
12449,0
12450,1
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,1
12459,0
12460,1
12461,0
12462,0
12463,1
12464,0
12465,0
12466,0
12467,0
12468,1
12469,0
12470,0
12471,0
12472,1
12473,0
12474,0
12475,0
12476,0
12477,1
12478,1
12479,1
12480,0
12481,1
12482,0
12483,0
12484,0
12485,0
12486,0
12487,0
12488,0
12489,0
12490,0
12491,1
12492,1
12493,0
12494,0
12495,0
12496,0
12497,0
12498,0
12499,1
12500,0
12501,0
12502,0
12503,0
12504,0
12505,0
12506,0
12507,1
12508,0
12509,0
12510,0
12511,0
12512,0
12513,1
12514,0
12515,0
12516,0
12517,1
12518,0
12519,1
12520,0
12521,1
12522,0
12523,0
12524,1
12525,0
12526,0
12527,1
12528,0
12529,0
12530,0
12531,0
12532,0
12533,1
12534,0
12535,1
12536,1
12537,0
12538,0
12539,0
12540,1
12541,0
12542,1
12543,0
12544,0
12545,0
12546,1
12547,0
12548,1
12549,1
12550,0
12551,1
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,1
12565,1
12566,1
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,1
12574,0
12575,1
12576,0
12577,0
12578,0
12579,1
12580,0
12581,1
12582,1
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,1
12599,1
12600,0
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,1
12610,0
12611,0
12612,1
12613,0
12614,0
12615,0
12616,1
12617,1
12618,1
12619,1
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,0
12627,0
12628,1
12629,0
12630,0
12631,0
12632,1
12633,1
12634,0
12635,1
12636,0
12637,0
12638,1
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,1
12646,1
12647,0
12648,1
12649,1
12650,0
12651,0
12652,0
12653,1
12654,1
12655,0
12656,0
12657,1
12658,0
12659,0
12660,1
12661,0
12662,1
12663,1
12664,0
12665,0
12666,1
12667,0
12668,0
12669,0
12670,1
12671,0
12672,0
12673,0
12674,1
12675,0
12676,0
12677,0
12678,1
12679,1
12680,0
12681,0
12682,0
12683,0
12684,0
12685,1
12686,0
12687,0
12688,0
12689,1
12690,0
12691,0
12692,0
12693,0
12694,0
12695,0
12696,1
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,1
12704,0
12705,1
12706,1
12707,0
12708,0
12709,1
12710,0
12711,0
12712,0
12713,0
12714,1
12715,0
12716,1
12717,0
12718,1
12719,0
12720,0
12721,1
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,1
12731,1
12732,0
12733,0
12734,0
12735,0
12736,0
12737,1
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,1
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,1
12756,1
12757,1
12758,0
12759,0
12760,0
12761,1
12762,0
12763,1
12764,0
12765,0
12766,1
12767,0
12768,0
12769,0
12770,0
12771,0
12772,0
12773,0
12774,0
12775,0
12776,1
12777,1
12778,0
12779,0
12780,1
12781,0
12782,0
12783,0
12784,0
12785,0
12786,0
12787,0
12788,0
12789,0
12790,0
12791,1
12792,0
12793,0
12794,0
12795,0
12796,1
12797,0
12798,1
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,1
12807,1
12808,0
12809,0
12810,0
12811,0
12812,1
12813,1
12814,0
12815,0
12816,0
12817,1
12818,0
12819,0
12820,0
12821,0
12822,0
12823,0
12824,1
12825,0
12826,0
12827,1
12828,0
12829,0
12830,0
12831,0
12832,0
12833,0
12834,0
12835,0
12836,0
12837,0
12838,1
12839,0
12840,0
12841,0
12842,0
12843,0
12844,1
12845,1
12846,0
12847,0
12848,1
12849,0
12850,0
12851,0
12852,0
12853,0
12854,0
12855,0
12856,1
12857,0
12858,1
12859,0
12860,0
12861,1
12862,0
12863,0
12864,1
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,0
12873,0
12874,0
12875,0
12876,1
12877,0
12878,0
12879,1
12880,0
12881,1
12882,1
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,1
12890,0
12891,1
12892,1
12893,0
12894,1
12895,0
12896,0
12897,0
12898,1
12899,0
